codigo;titulo;estado_projeto;data_solicitacao;data_ultima_atualizacao;huf;instituicao_proponente;classificacao_institucional;pesquisa_academica;envolve_seres_humanos;palavras_chave;populacao_alvo;tamanho_amostra;produtos_esperados;formacao_academica;tipo_dados;curso_area_conhecimento;abordagem_pesquisa;delineamento_estudo;tipo_estudo;cid;eh_estudo_multicentrico;eh_coordenador;instituicao_coordenadora_estudo;eh_projeto_coparticipacao;outras_instituicoes_participantes;tipo_fomento;instituicao_fomento;valor_bolsas;valor_custeio;valor_capital;valor_total_projeto;data_inicio_previsao;data_fim_previsao;previsao_coleta_dados_huf;data_inicio_coleta_previsao;data_fim_coleta_previsao;local_coleta_dados;possui_aprovacao_comite_etica
20705.0;DESENVOLVIMENTO DE APLICATIVO DE AVALIAÇÃO EM CUIDADOS PALIATIVOS PARA HOSPITAIS UNIVERSITÁRIOS DESENVOLVIMENTO DE APLICATIVO DE AVALIAÇÃO EM CUIDADOS PALIATIVOS PARA HOSPITAIS UNIVERSITÁRIOS Desenvolvimento de Aplicativo de Avaliação em Cuidados Paliativos para Hospitais Universitários;Projeto aprovado;2025-05-07 14:18:00;2025-03-09 11:44:00;HU-UFPI;HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUI;Desenvolvimento tecnológico;-;False;LGPD, Inteligência Artificial, Hospitais Universitários, Cuidados Paliativos, Aplicativo Móvel;Pacientes em Cuidados Paliativos.;0.0;Registro de Software, Relatório final do projeto, Resumo publicado em Anais;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Desenvolvimento tecnológico;Desenvolvimento tecnológico;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;False;;-;False;;Público nacional;EBSERH/CNPq;8400.0;0.0;0.0;8400.0;2025-01-09;2026-08-31;False;;;-;False
19798.0;nao temos projeto;Em cadastramento;2025-10-06 23:19:00;2025-10-06 23:22:00;HU-UFPI;UFPI;Desenvolvimento tecnológico;-;True;palavra, chave, ficção;geral;200.0;Artigo;Doutorado;Primário;Ciências Agrárias;Qualitativa;Caso-controle;Ciências Sociais e Humanas e Aplicadas em Saúde;Algumas afecções originadas no período perinatal.;False;;-;False;;Pública internacional;nos meses;0.0;0.0;0.0;;2025-12-06;2025-06-20;True;2025-12-06;2025-06-19;enfermarias;
17499.0;PERFIL DE MULHERES NEGRAS AUTODENTIFICADAS SUBMETIDAS À CIRURGIA POR LEIOMIOMAS;Projeto aprovado;2025-03-02 10:43:00;2025-03-06 17:23:00;HU-UFPI;Hospital Universitário da UFPI;projpesq;-;True;Leiomioma Uterino, Saúde da população negra, Saúde da mulher, Medicina, Epidemiologia;Mulheres que realizaram cirúrgia de histerectoma com diagnóstico de leiomioma;185.0;Artigo, Capítulo de livro;Mestrado Profissional;Secundário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Doenças do aparelho geniturinário.;False;;-;False;;Público nacional;Ebserh;700.0;0.0;3274.0;3974.0;2024-02-09;2025-08-30;True;2025-02-05;2025-06-30;Setor de Regula??o - junto aos prontu?rios cl?nicos;True
18808.0;PERFIL DE MULHERES NEGRAS AUTOIDENTIFICADAS SUBMETIDAS À CIRURGIA POR LEIOMIOMAS;Em ajuste pelo pesquisador;2025-04-30 14:38:00;2025-02-06 11:29:00;HU-UFPI;HOSPITAL UNIVERSITÁRIO;projpesq;-;True;Leiomioma Uterino, Saúde da mulher, Medicina, Epidemiologia., Saúde da população negra;MULEHRES NEGRAS AUTOIDENTIFICADAS SUBMETIDAS À CIRURGIA PARA TARATMENTO D ELEIOMIOMA UTERINO;184.0;Artigo, TCC graduação;Mestrado Profissional;Secundário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Doenças do aparelho geniturinário.;False;;-;False;;Público nacional;CNPQ;700.0;3274.0;0.0;3974.0;2024-02-09;2025-08-29;True;2024-01-11;2025-02-28;PRONTU?RIOS DAS PACIENTES SUBMETIDAS ? CIRURGIA PARA TRATAMENTO DE LEIOMIOMAS;
16265.0;CONHECIMENTO DOS ENFERMEIROS SOBRE ESCALA DE AVALIAÇÃO DE RISCO PARA O DESENVOLVIMENTO DE LESÕES DECORRENTES DO POSICIONAMENTO CIRÚRGICO (ELPO);Aguardando aprovação do CEP;2024-10-20 16:20:00;2025-01-04 23:28:00;HU-UFPI;UFPI;Pesquisa Acadêmica;Mestrado;True;Enfermagem perioperatório, Posicionamento do Paciente, Conhecimentos, Atitudes e Prática em Saúde;Enfermeiros de Centro cirúrgico de dois hospitais;31.0;Artigo, Dissertação;Mestrado Profissional;Primário;Ciências da Saúde;Qualitativa;Grupo focal;Observacional/Epidemiológico;-;True;True;-;True;Hospital GetÃƒÂºlio Vargas;Próprio pesquisador;;0.0;2036.0;0.0;2036.0;2024-10-20;2025-06-30;True;2025-01-04;2025-05-31;No Centro cir?rgico da Unidade do Bloco Cir?rgico;
17461.0;PERFIL SOCIOECONÔMICO E CLÍNICO EPIDEMIOLÓGICO DE PACIENTES DO AMBULATÓRIO DE ESTOMATERAPIA DE UM HOSPITAL UNIVERSITÁRIO;Aguardando aprovação do CEP;2025-01-30 14:22:00;2025-01-04 23:28:00;HU-UFPI;Departamento de enfermagem- ufpi;projpesq;-;True;ambulatório, perfil, feridas cronicas, enfermagem;em pacientes assistidos pelo Ambulatório de Estomaterapia do Hospital Universitário da Universidade Federal do Piauí (HU-UFPI) no período de julho de 2015 a dezembro 2024.;300.0;Artigo;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;epdimemiologico;Observacional/Epidemiológico;-;False;;-;True;departamento de enfermagem ufpi;Próprio pesquisador;;0.0;969.0;0.0;969.0;2025-01-01;2025-03-10;True;2025-01-06;2025-07-31;Ambulat?rio de Estomaterapia do Hospital Universit?rio da Universidade Federal do Piau? (HU-UFPI);
12194.0;Validação de um instrumento clínico para previsão de reações adversas a medicamentos em pacientes hospitalizados;Projeto aprovado;2024-03-14 23:36:00;2025-04-02 22:09:00;HU-UFPI;Universidade Federal do Rio Grande do Norte;Pesquisa Acadêmica;Doutorado;True;estudo de validação, segurança do paciente, Reação adversa a medicamento;Adultos internados em enfermarias;1.1;Artigo, Tese;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Coorte;Observacional/Epidemiológico;-;True;False;Hospital Universitário Onofre Lopes – HUOL/UFRN;True;Instituto Multidisciplinar em Saude da UFBA, Hospital Monsenhor Walfredo Gurgel , Hospital das ClÃ­nicas da UFPE Â– HC-UFPE , Hospital UniversitÃ¡rio Walter Cantidio Â– HUWC/UFC;Próprio pesquisador;;0.0;2022.4;4110.0;6132.4;2023-02-05;2026-12-31;True;2024-03-06;2024-12-31;Enfermarias das clinicas medicas e cirurgicas (Posto 1, Posto 3, Posto 4);True
13935.0;PREVALÊNCIA DE INFECÇÕES FÚNGICAS EM PACIENTES ATENDIDOS EM UM HOSPITAL DE ALTA COMPLEXIDADE DO PIAUÍ.;Projeto aprovado;2024-07-07 09:59:00;2025-04-02 22:02:00;HU-UFPI;Hospital Universitário do Piauí/ Universidade Federal do Piauí/ EBSERH;Pesquisa Acadêmica;Iniciação Científica;True;Câncer, Infecção Hospitalar, Fungos;Pacientes atendidos no Hospital Universitário do Piauí, no período de 2019 a 2023.;500.0;Artigo, Relatório final do projeto, Resumo publicado em Anais, TCC graduação;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Transversal;Observacional/Epidemiológico;-;False;;-;False;;Público nacional;EBSERH/CNPQ;0.0;92.0;0.0;92.0;2024-02-09;2025-08-31;True;2024-02-09;2025-02-28;Laboratorio de Analises Clinicas - Microbiologia;True
15875.0;PREVALÊNCIA E FATORES ASSOCIADOS A ALTERAÇÕES CITOLÓGICAS ANAIS EM PACIENTES SUBMETIDOS À EXÉRESE DA ZONA DE TRANSFORMAÇÃO (EZT).;Projeto aprovado;2024-09-19 22:16:00;2025-04-02 22:00:00;HU-UFPI;Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;Residência;True;Citologia Anal, Exérese da Zona de Transformação (EZT), Neoplasia Intraepitelial Cervical (NIC), Papilomavirus Humano (HPV);A população do estudo consistirá em todas as mulheres submetidas à Exérese da Zona de Transformação (EZT) realizadas no ambulatório de PTGI do HU-UFPI no período de Fevereiro de 2023 a Outubro de 2025;198.0;TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Qualitativa;Transversal;Desenvolvimento/Avaliação;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;False;;-;False;;Próprio pesquisador;Próprio;0.0;1410.0;0.0;1410.0;2024-01-07;2026-02-28;True;2024-01-10;2025-10-31;Ambulat?rio de Patologia do Trato Genital Inferior do Setor de Saude da Mulher do Hospital Universit?rio da Universidade Federal do Piau?;True
17496.0;PERFIL DE MULHERES NEGRAS AUTODENTIFICADAS SUBMETIDAS À CIRURGIA POR LEIOMIOMAS;Em cadastramento;2025-03-02 08:54:00;2025-03-02 09:48:00;HU-UFPI;Hospital Universitário da UFPI;Pesquisa Acadêmica;Iniciação Científica;True;Medicina, Epidemiologia, Saúde da mulher, Saúde da população negra, Leiomioma Uterino;Mulheres que realizaram cirúrgia de histerectoma com diagnóstico de leiomioma;184.0;Artigo;Mestrado Profissional;Secundário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Doenças do aparelho geniturinário.;False;;-;False;;Público nacional;Ebserh;700.0;0.0;0.0;700.0;;;;;;-;
6537.0;AVALIAÇÃO DE QUALIDADE DE VIDA DE PACIENTES COM INSUFICIÊNCIA CARDÍACA ATRAVÉS DE INTELIGÊNCIA ARTIFICAL E SEGUIMENTO REMOTO: ESTUDO RANDOMIZADO E CONTROLADO;Projeto inativo;2023-01-25 15:14:00;2025-09-01 10:58:00;HU-UFPI;Hospital Universitário da Universidade Federal do Piauí;Desenvolvimento tecnológico;-;True;Chatbot, Cloud Computing, Insuficiência Cardíaca, Seguimento remoto, Inteligência Articial;pacientes com insuficiência cardíaca;50.0;Artigo, Patente, Registro de Propriedade Intelectual, Registro de Software, Relatório final do projeto, Resumo publicado em Anais, TCC graduação;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Coorte;Desenvolvimento/Avaliação;Doenças do aparelho circulatório.;False;;-;False;;Público nacional;CNPq;4800.0;3595.0;0.0;8395.0;2023-01-03;2024-02-29;True;2023-03-04;2023-12-31;Unidade Cardiovascular do HU UFPI;
12086.0;OLHAR PARA A PALIAÇÃO: desenvolvimento de material educativo para cuidadores de pacientes em cuidados paliativos em um Hospital Universitário;Projeto aprovado;2024-09-03 21:29:00;2025-06-01 09:37:00;HU-UFPI;UNIVERSIDADE FEDERAL DO PIAUÍ - UFPI;Pesquisa Acadêmica;Iniciação Científica;True;ASSISTÊNCIA DOMICILIAR, CUIDADORES, CUIDADOS PALIATIVOS;Cuidadores de pacientes que possuem acompanhamento no ambulatório de Cuidados Paliativos no Hospital Universitário da Universidade Federal do Piauí.;50.0;Artigo, Livro, Relatório final do projeto, Resumo publicado em Anais;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Transversal;Desenvolvimento/Avaliação;Neoplasmas (tumores).;False;;-;False;;Próprio pesquisador;HOSPITAL UNIVERSITÁRIO DO PIAUÍ / HU-UFPI;0.0;5036.5;0.0;5036.5;2024-11-03;2026-11-03;True;2024-01-07;2024-10-31;AMBULAT?RIO DE CUIDADOS PALIATIVOS;True
15781.0;ESTUDO COMPARATIVO DE QUALIDADE DA COLONOSCOPIA E TAXA DE DETECÇÃO DE ADENOMAS APÓS MUDANÇA DE PREPARO INTESTINAL;Aguardando aprovação do CEP;2024-12-09 15:39:00;2024-01-11 10:13:00;HU-UFPI;HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;Residência;True;COLONOSCOPIA, ADENOMAS, DIAGNÓSTICO;pacientes que realizaram colonoscopia de rastreamento no período de setembro de 2023 a maio de 2024;378.0;Artigo;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Doenças do aparelho digestivo.;False;;-;False;;Público nacional;UNIVERSIDADE FEDERAL DO PIAUÍ;0.0;3851.0;0.0;3851.0;2024-01-07;2025-02-28;True;2024-01-10;2024-12-31;A pesquisa sera realizada na Unidade do Sistema Digestivo - Setor de Endoscopia - do Hospital Universitario da Universidade Federal do Piaui (HU-UFPI);
16169.0;Estação de Tratamento de Esgoto Hospitalar do HU-UFPI: Inovações na ETE, Otimização e Tecnologias de Adsorção;Em cadastramento;2024-11-10 16:03:00;2024-11-10 16:36:00;HU-UFPI;Universidade Federal do Piauí;Desenvolvimento tecnológico;-;False;Adsorção, Cerâmica, HU-UFPI, ETE;Água da Estação de Tratamento de Esgoto do HU-UFPI;50.0;Artigo, Capítulo de livro, Patente, Relatório final do projeto, Resumo publicado em Anais, TCC graduação;Especialização;Primário;Ciências Exatas e da Terra;Quanti-qualitativa;Coleta de material, análises e caracterizações;Infraestrutura;-;False;;-;True;Universidade Federal do PiauÃƒÂ­, LaboratÃƒÂ³rio de Tecnologias AvanÃƒÂ§adas em CerÃƒÂ¢micas (LAC-TEC);Próprio pesquisador;;0.0;0.0;1693.7;1693.7;;;;;;-;
14724.0;ESTUDO COMPARATIVO DOS VALORES DE LEUCÓCITOS E PROTEÍNA C REATIVA EM PACIENTES COM INFECÇÃO ODONTOGÊNICA TRATADOS NO HOSPITAL DE URGÊNCIAS DE TERESINA ENTRE 2019 E 2023;Projeto aprovado;2024-07-22 22:36:00;2024-07-10 08:37:00;HU-UFPI;Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;Residência;True;Proteína C-Reativa, Contagem de Leucócitos, Infecção Focal Dentária;Pacientes com infecção odontogênica admitidos no Hospital de Urgências de Teresina (HUT) no período 2019 a 2023;260.0;Artigo;Mestrado Profissional;Secundário;Ciências da Saúde;Quanti-qualitativa;Transversal;Observacional/Epidemiológico;-;False;;-;True;Hospital de Urgencias de Teresina;Próprio pesquisador;;0.0;3654.0;0.0;3654.0;2024-01-10;2025-02-28;False;;;-;True
13885.0;PERFIL HEMATOLÓGICO DE PACIENTES SUBMETIDOS À QUIMIOTERAPIA ANTINEOPLÁSICA EM UM HOSPITAL DE ALTA COMPLEXIDADE DO PIAUÍ;Projeto aprovado;2024-04-07 15:34:00;2024-07-10 08:35:00;HU-UFPI;HU-UFPI/EBSERH;Pesquisa Acadêmica;Iniciação Científica;True;Câncer, Quimioterapia, Hemograma;Pacientes atendidos na UNACON do HUPI que contemplem os critérios de inclusão;1.0;Artigo, Resumo publicado em Anais, TCC graduação;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Transversal;Observacional/Epidemiológico;Neoplasmas (tumores).;False;;-;False;;Público nacional;0;0.0;92.0;0.0;92.0;2024-02-09;2025-08-31;True;2024-09-16;2025-02-28;Laboratorio de Analises Clinicas - Setor de Hematologia;True
15880.0;Registro iCaReMe - Registro Multinacional de Mundo Real para Determinar a Qualidade do Manejo e do Tratamento de Pacientes com Diabetes Tipo 2, Hipertensão, Insuficiência Cardíaca e/ou Doenças Renais Crônicas.;Em ajuste pelo pesquisador;2024-09-20 11:44:00;2024-07-10 08:34:00;HU-UFPI;Empresa Brasileira de Serviços Hospitalares - EBSERH;Desenvolvimento tecnológico;-;True;hypertension, diabetes mellitus, heart failure, chronic kidney insufficiency;Adultos do sexo masculino ou feminino, com idade igual ou maior que 18 anos, com Diabetes Mellitus tipo 2 e/ou Hipertensão Arterial Sistêmica e/ou, Insuficiência Cardíaca e/ou Doença Renal Crônica;100.0;Artigo, Relatório final do projeto, TCC graduação;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Coorte;Observacional/Epidemiológico;-;True;True;-;True;CENTRO DE PESQUISA CARDIOLIMA Medicina e SaÃºde LTDA;Próprio pesquisador;;0.0;400.0;0.0;400.0;2025-01-01;2026-02-28;True;2025-01-01;2025-12-31;Pacientes internados na enfermaria do hospital e pacientes em acompanhamento ambulatorial;
16049.0;QUALIDADE DE VIDA E FUNÇÃO SEXUAL EM MULHERES NO PERÍODO PRÉ-OPERATÓRIO À HISTERECTOMIA;Em cadastramento;2024-03-10 10:32:00;2024-03-10 10:46:00;HU-UFPI;UFPI;Pesquisa Acadêmica;Mestrado;True;Enfermagem perioperat´ria, Histerectomia, Qualidade de vida, Função sexual, Saúde da mulher;Pacientes no pré-operatório de Histerectomia;140.0;Artigo, Dissertação;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;-;False;;-;True;Hospital Getulio Vargas;Próprio pesquisador;;0.0;9573.0;0.0;9573.0;2024-01-03;2025-12-31;True;2025-01-03;2025-04-30;Posto de interna??o do HU UFPI.;
16030.0;QUALIDADE DE VIDA E FUNÇÃO SEXUAL EM MULHERES NO PERÍODO PRÉ-OPERATÓRIO À HISTERECTOMIA;Em cadastramento;2024-01-10 20:45:00;2024-01-10 20:53:00;HU-UFPI;UFPI;Pesquisa Acadêmica;Mestrado;True;Enfermagem perioperatória, Histerectomia, Saúde da mulher, Qualidade de vida, Função sexual;Mulheres no pré-operatório de Histerectomia eletiva;140.0;Artigo, Dissertação;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;-;False;;-;True;Hospital GetÃºlio Vargas;-;;;;;;;;;;;-;
13692.0;AVALIAÇÃO DA EFICÁCIA DO POLI-HEXAMETILENO BIGUANIDA NA PREVENÇÃO DE INFECÇÕES PÓS-OPERATÓRIAS EM CIRURGIAS DE PRÓTESE DE QUADRIL: Uma Análise Abrangente dos Resultados, Efeitos Colaterais e Fatores de Risco;Aguardando aprovação do CEP;2024-06-24 11:49:00;2024-12-09 08:12:00;HU-UFPI;HU-UFPI;Pesquisa Acadêmica;TCC de Especialização;True;PREVENÇÃO DE INFECÇÃO, COMPLICAÇÕES CIRURGICAS, PRÓTESE DE QUADRIL;PACIENTES ASSISTIDOS PELA EQUIPE DE ORTOPEDIA HU UFPI;50.0;TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Coorte;Experimental/Clínico;Doenças do sistema osteomuscular e do tecido conjuntivo.;False;;-;False;;Público nacional;HU UFPI;;344.0;344.0;688.0;2024-01-04;2025-02-28;True;2024-01-08;2024-11-30;os dados ser?o coletados no centro cirurgico do HU-UFPI com material previamente elaborado;
14296.0;PREVALÊNCIA DOS CARCINOMAS ORAIS DIAGNOSTICADOS NO SETOR DE CABEÇA E PESCOÇO DO HOSPITAL UNIVERSITÁRIO - UFPI;Em ajuste para autorização do setor responsável;2024-07-16 15:09:00;2024-12-09 08:04:00;HU-UFPI;Empresa Brasileira de Serviços Hospitalares - EBSERH;Pesquisa Acadêmica;Iniciação Científica;True;Prevalência, Neoplasias Orais, Hospital Universitário;Pacientes diagnosticados com lesão maligna ou potencialmente maligna da cavidade bucal e orofaringe, por meio de biópsia realizada no Setor 14, Unidade Cabeça e Pescoço do Hospital Universitário UFPI;400.0;Artigo, Relatório final do projeto, Resumo publicado em Anais;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Transversal;Observacional/Epidemiológico;-;False;;-;False;;Público nacional;CNPQ;700.0;55.0;9900.0;10655.0;2024-02-12;2025-08-30;True;2024-02-12;2025-06-30;Dados do Setor 14, Unidade Cabe?a e Pesco?o por meio do Aplicativo de Gest?o para Hospitais Universit?rios (AGHU);
13716.0;HIPOMAGNESEMIA: PREVALÊNCIA, MORBIDADES ASSOCIADAS E IMPACTO PROGNÓSTICO EM PACIENTES INTERNADOS NO HOSPITAL UNIVERSITÁRIO DO PIAUÍ;Projeto aprovado;2024-06-25 11:46:00;2024-02-09 15:18:00;HU-UFPI;Universidade Federal do Piauí;Pesquisa Acadêmica;Iniciação Científica;True;Morbimortalidade, Distúrbios eletrolíticos, Internação hospitalar, Hipomagnesemia;Pacientes internados ou de ambulatório que realizaram dosagem de magnésio no laboratório do HU-UFPI;50.0;Relatório final do projeto;Mestrado Profissional;Secundário;Ciências da Saúde;Quanti-qualitativa;Transversal;Observacional/Epidemiológico;Doenças endócrinas, nutricionais e metabólicas.;False;;-;False;;Público nacional;Empresa Brasileira de Serviços Hospitalares (Ebserh) em parceria com CNPq;700.0;218.0;0.0;918.0;2024-01-08;2025-07-31;True;2024-01-08;2024-12-31;Prontuarios eletronicos AGHU: Aplicativo de Gestao Hospitais Universitarios. Laboratorio de analises clinicas do Hospital Universitario da Universidade Federal do Piaui.;True
13550.0;PERFIL CLÍNICO E EPIDEMIOLÓGICO DOS PACIENTES COM NEOPLASIA DE RETO SUBMETIDOS À TRATAMENTO NEOADJUVANTE EM UM HOSPITAL UNIVERSITÁRIO DO PIAUÍ;Aguardando aprovação do CEP;2024-06-17 17:49:00;2024-01-08 10:38:00;HU-UFPI;UFPI - UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;Residência;True;Câncer colorretal, Perfil epidemiológico, Quimioterapia, Radioterapia;PACIENTES COM NEOPLASIA DE RETO SUBMETIDOS À TRATAMENTO NEOADJUVANTE EM UM HOSPITAL UNIVERSITÁRIO DO PIAUÍ;30.0;TCC graduação;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Transversal;Observacional/Epidemiológico;Neoplasmas (tumores).;False;;-;False;;Público nacional;UFPI - UNIVERSIDADE FEDERAL DO PIAUÍ;3654.42;0.0;0.0;3654.42;2024-01-01;2025-02-28;True;2024-01-09;2024-10-31;CLINICA CIRURGICA - HU UFPI;False
14006.0;a;Em cadastramento;2024-09-07 20:55:00;2024-09-07 21:00:00;HU-UFPI;a;Desenvolvimento tecnológico;-;True;Eu Eu Eu, a, a;1;2.0;Artigo;-;Secundário;-;Quantitativa;Coorte;Observacional/Epidemiológico;Códigos para propósitos especiais;False;;-;False;;Público nacional;UFPI;700.0;3200.0;1231.23;5131.23;2024-07-26;2024-08-28;False;;;-;
13349.0;ESTIMULAÇÃO CEREBRAL PROFUNDA NA DOENÇA DE PARKINSON: ANÁLISE DE QUALIDADE DE VIDA;Em ajuste pelo pesquisador;2024-04-06 17:51:00;2024-05-06 10:19:00;HU-UFPI;Universidade Federal do Piauí;Pesquisa Acadêmica;Iniciação Científica;True;Eletrodos, Doença de Parkinson, Estimulação Cerebral Profunda, Neurocirurgia;Pacientes internados por Doença de Parkinson no Hospital Universitário da Universidade Federal do Piauí (HU-UFPI) com indicação para a cirurgia de estimulação cerebral profunda (ECP).;22.0;Artigo;Mestrado Profissional;Primário;Ciências da Saúde;Qualitativa;Coorte;Desenvolvimento/Avaliação;-;False;;-;False;;Público nacional;(HU-UFPI) Hospital Universitário da Universidade Federal do Piauí;;800.0;;800.0;2024-01-30;2027-07-30;True;2024-01-07;2027-01-04;Os pacientes serao submetidos a aplicacao dos questionarios antes e depois do procedimento cirurgico para fornecer informacoes relativas ao quadro clinico para equipe, de forma trimestral, via telefone e/ou atraves de consulta ambulatorial no Hospital Universitario da Universidade Federal do Piaui.;
