Hospital Universitário (HU),Título do Projeto,Número do Projeto,Status do Projeto,Quem Fez,Quando Fez (Data/Hora),Duração,Status Onde Estava,Status O que Aconteceu
HU-UFPI,repercussões da covid 19 sobre a hanseníase no estado do piauí,2954.0,Projeto aprovado,ANA LINA DE CARVALHO CUNHA SALES,07/12/2022 15:38,23 Hr(s) 6 Min 20 Seg,Aguardando autorização do setor responsável,Projeto aprovado
HU-UFPI,"associação entre o tempo de jejum perioperatório, ocorrência de complicações e tempo de internação hospitalar em pacientes oncológicos.",2935.0,Projeto aprovado,JOSE MARIA CORREIA LIMA E SILVA,31/01/2024 08:40:50,16 Hr(s) 54 Min 50 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,avaliação das alterações dos hormônios tireoidianos em pacientes com sangramento uterino anormal (sua) no hospital universitário da universidade federal do piauí campus teresina uterino anormal (sua) no hospital universitário da universidade federal do piauí.,2926.0,Aguardando autorização do setor responsável,GINIVALDO VICTOR RIBEIRO DO NASCIMENTO,28/04/2022 16:02:49,6 Seg,Em análise pela GEP,Solicitado autorização do setor responsável
HU-UFPI,levantamento epidemiológico de complicações pós-cirúrgicas em pacientes com traumas da face no hospital universitário da universidade federal do piau´´i,2907.0,Em ajuste pelo pesquisador,GINIVALDO VICTOR RIBEIRO DO NASCIMENTO,04/12/2022 12:00,5 Dia(s) 4 Hr(s) 9 Min 5 Seg,Em análise pela GEP,Solicitado ajustes
HU-UFPI,gameterapia aplicada à reabilitação pós acidente vascular cerebral,2906.0,Aguardando aprovação do CEP,LIA CRUZ VAZ DA COSTA DAMÁSIO,18/05/2022 09:29:20,23 Hr(s) 28 Min 6 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,"câncer de pâncreas: principais achados tomográficos, subtipos histológicos e desfechos clínicos",3063.0,Aguardando aprovação do CEP,LIA CRUZ VAZ DA COSTA DAMÁSIO,18/05/2022 09:36:51,1 Dia(s) 21 Hr(s) 36 Min 29 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,uso de pessários como alternativa ao tratamento cirúrgico de prolapsos genitais,3062.0,Aguardando assinatura da carta de anuência,ALICE TACIANA ALVES FERREIRA BEZERRA,28/07/2025 12:47:18,1 Dia(s) 22 Hr(s) 37 Min 45 Seg,Aguardando autorização do setor responsável,Emissão da carta de anuência
HU-UFPI,análise biomecânica do quadril humano saudável durante acomodação em redes de descanso para aplicação no contexto pós-operatório de artroplastia de quadril,3059.0,Aguardando aprovação do CEP,ANA LINA DE CARVALHO CUNHA SALES,07/04/2022 13:35,23 Dia(s) 21 Hr(s) 34 Min 51 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,avaliação dos fatores prognósticos e análise de sobrevida dos pacientes com adenocarcinoma gástrico submetidos à gastrectomia no hospital universitário do piauí,3057.0,Aguardando aprovação do CEP,LIA CRUZ VAZ DA COSTA DAMÁSIO,18/05/2022 09:28:12,23 Hr(s) 27 Min 45 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,desfecho de pacientes com colangite aguda no hospital universitário da universidade federal do piauí: um estudo de coorte,3056.0,Aguardando aprovação do CEP,ANA LINA DE CARVALHO CUNHA SALES,07/04/2022 13:37,23 Dia(s) 21 Hr(s) 36 Min 43 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,correlação entre histologia e citologia de nódulos de tireóide realizadas em um hospital universitário,3055.0,Aguardando aprovação do CEP,ANA LINA DE CARVALHO CUNHA SALES,07/04/2022 13:35,23 Dia(s) 21 Hr(s) 34 Min 43 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,perfil dos pacientes com nefrite lúpica submetidos à pulsoterapia no hospital universitário da universidade federal do piauí durante a pandemia de covid-19,3053.0,Projeto aprovado,ANA LINA DE CARVALHO CUNHA SALES,22/08/2022 11:50:16,3 Dia(s) 15 Hr(s) 3 Min 8 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,análise do perfil e desfechos clínicos em pacientes submetidos a cirurgia cardíaca em um hospital universitário,3050.0,Aguardando aprovação do CEP,LIA CRUZ VAZ DA COSTA DAMÁSIO,19/05/2022 09:37:18,23 Hr(s) 36 Min 38 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,análise da resistência mecânica da fixação infratectal e supratectal das fraturas da parede anterior do acetábulo,3048.0,Projeto aprovado,CARLOS EDUARDO BATISTA DE LIMA,06/10/2022 15:13,9 Dia(s) 23 Hr(s) 17 Min 55 Seg,Aguardando autorização do setor responsável,Projeto aprovado
HU-UFPI,avaliação da acurácia na punção ecoendoscópica para o diagnóstico das lesões sólidas pancreáticas em hospital universitário,3043.0,Aguardando aprovação do CEP,LIA CRUZ VAZ DA COSTA DAMÁSIO,18/05/2022 09:27:56,23 Hr(s) 27 Min 28 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,análise da microbiologia da bile de pacientes submetidos à desobstrução cirúrgica das vias biliares no hospital universitário da universidade federal do piauí,3041.0,Aguardando aprovação do CEP,ANA LINA DE CARVALHO CUNHA SALES,07/04/2022 13:33,10 Dia(s) 32 Min 35 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,perfil clínico e epidemiológico de pacientes com diagnóstico de migrânea atendidos no ambulatório de neurologia do hospital universitário da universidade federal do piauí,3040.0,Projeto aprovado,ZAINE DALETE DA SILVA,22/07/2025 12:01:54,16 Dia(s) 19 Hr(s) 12 Min 50 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,saúde mental dos médicos residentes do hospital universitário da universidade federal do piauí (hu-ufpi),3030.0,Aguardando aprovação do CEP,LIA CRUZ VAZ DA COSTA DAMÁSIO,18/05/2022 09:28:35,23 Hr(s) 28 Min 10 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,sofrimento mental em pacientes oncológicos paliativos tratados no hospital universitário hu-ufpi e seus cuidadores,3028.0,Aguardando aprovação do CEP,LIA CRUZ VAZ DA COSTA DAMÁSIO,20/05/2022 17:10:44,2 Min 57 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,caracterização das reações transfusionais imediatas no hospital universitário do piauí,3027.0,Aguardando aprovação do CEP,LIA CRUZ VAZ DA COSTA DAMÁSIO,20/05/2022 17:10:53,2 Min 16 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,vida profissional pós residência em saúde: perfil de egressos da residência multiprofissional assistência em cuidados intensivos do hu/ufpi,3299.0,Aguardando aprovação do CEP,ANA LINA DE CARVALHO CUNHA SALES,07/04/2022 13:37,5 Dia(s) 29 Min 25 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,efeitos da suplementação com probióticos sobre os parâmetros clínicos do trato gastrointestinal e qualidade de vida relacionada a constipação de pacientes com doença de parkinson,3286.0,Aguardando aprovação do CEP,LIA CRUZ VAZ DA COSTA DAMÁSIO,20/05/2022 17:10:01,1 Hr(s) 1 Min 12 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,perfil clínico e terapêutico dos pacientes com hipertireoidismo atendidos no ambulatório de endocrinologia de um hospital universitário,3242.0,Em ajuste pelo pesquisador,GINIVALDO VICTOR RIBEIRO DO NASCIMENTO,05/05/2022 14:23,1 Dia(s) 19 Hr(s) 28 Min 4 Seg,Em análise pela GEP,Solicitado ajustes
HU-UFPI,nível de conhecimento sobre glaucoma primário de ângulo aberto entre estudantes de medicina da universidade federal do piauí,3191.0,Aguardando aprovação do CEP,ANA LINA DE CARVALHO CUNHA SALES,07/06/2022 14:21,1 Dia(s) 2 Hr(s) 13 Min 22 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,avaliação da adequação da terapia nutricional enteral e do estado nutricional em uma unidade de terapia intensiva,3177.0,Aguardando aprovação do CEP,LIA CRUZ VAZ DA COSTA DAMÁSIO,18/05/2022 09:36:39,1 Dia(s) 21 Hr(s) 35 Min 55 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,complicações dos pacientes com valvopatia aórtica importante submetidos à cirurgia de troca valvar em um hospital universitário,3130.0,Em ajuste pelo pesquisador,GINIVALDO VICTOR RIBEIRO DO NASCIMENTO,26/05/2022 15:46:59,32 Seg,Em análise pela GEP,Solicitado ajustes
HU-UFPI,qualidade de vida de pacientes com insuficiência mitral primária submetidos a procedimento cirúrgico no hu-ufpi,3118.0,Em ajuste pelo pesquisador,GINIVALDO VICTOR RIBEIRO DO NASCIMENTO,26/05/2022 15:49:05,3 Dia(s) 7 Hr(s) 4 Min 51 Seg,Em análise pela GEP,Solicitado ajustes
HU-UFPI,análise das alterações clínicas e histopatológicas do refluxo gastroesofágico pós-gastrectomia vertical,3112.0,Aguardando aprovação do CEP,ANA LINA DE CARVALHO CUNHA SALES,27/10/2022 08:56:14,2 Dia(s) 20 Hr(s) 56 Min 2 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,análise das notificações de violência doméstica no estado do piauí durante a pandemia de covid-19,3111.0,Projeto aprovado,ANA LINA DE CARVALHO CUNHA SALES,07/11/2022 13:06,1 Dia(s) 16 Hr(s) 55 Min 47 Seg,Aguardando autorização do setor responsável,Projeto aprovado
HU-UFPI,avaliação da qualidade em colonoscopia e taxa de detecção de adenomas em hospital universitário,3104.0,Aguardando aprovação do CEP,ANA LINA DE CARVALHO CUNHA SALES,07/07/2022 14:35,17 Dia(s) 20 Hr(s) 23 Min 23 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,avaliação de síndrome de fragilidade em idosos atendidos no ambulatório de cuidados paliativos no hospital universitário da ufpi,3100.0,Projeto aprovado,JOSE MARIA CORREIA LIMA E SILVA,01/11/2023 08:43,18 Hr(s) 25 Min 49 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,analgesia pré-operatória versus analgesia pós -operatória com infiltração de anastésico local em incisões cirúrgicas de colecistectomia videolaparoscópica,3099.0,Aguardando aprovação do CEP,ANA LINA DE CARVALHO CUNHA SALES,28/09/2022 15:26:57,8 Dia(s) 22 Hr(s) 21 Min 5 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,impactos do atraso da internação no tratamento dos pacientes idosos com fratura de quadril: estudo de caso no hospital universitário da universidade federal do piauí (hu-ufpi),3083.0,Projeto aprovado,ANA LINA DE CARVALHO CUNHA SALES,14/07/2022 10:14:58,17 Min 58 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,o uso do retalho microcirúrgico anterolateral da coxa em reconstrução pós-maxilectomia: série de casos do serviço de cirurgia plástica reconstrutora e microcirurgia do hospital universitário da universidade federal do piauí,3076.0,Aguardando aprovação do CEP,LIA CRUZ VAZ DA COSTA DAMÁSIO,20/05/2022 17:10:35,2 Min,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,correlação entre testes sanguíneos e a etiologia maligna da obstrução de vias biliares extra-hepáticas,3068.0,Aguardando aprovação do CEP,LIA CRUZ VAZ DA COSTA DAMÁSIO,20/05/2022 16:04:25,2 Dia(s) 6 Hr(s) 3 Min 24 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,análise de dados de gestão de hospitais universitários e economia da saúde no brasil,3761.0,Em ajuste pelo pesquisador,GINIVALDO VICTOR RIBEIRO DO NASCIMENTO,24/06/2022 11:17:52,14 Dia(s) 14 Hr(s) 7 Min 44 Seg,Em análise pela GEP,Solicitado ajustes
HU-UFPI,dados laboratoriais para otimização de inteligência computacional de auxílio ao diagnóstico de tuberculose,3713.0,Em ajuste pelo pesquisador,GINIVALDO VICTOR RIBEIRO DO NASCIMENTO,06/07/2022 15:06,3 Hr(s) 41 Min 40 Seg,Em análise pela GEP,Solicitado ajustes
HU-UFPI,cuidados paliativos: perspectivas de pacientes internados no hospital universitário hu-ufpi,3689.0,Aguardando aprovação do CEP,ANA LINA DE CARVALHO CUNHA SALES,07/06/2022 14:17,1 Dia(s) 2 Hr(s) 9 Min 15 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,relação entre a gravidade da artrose do quadril e o posicionamento do componente acetabular em pacientes submetidos a artroplastia total do quadril,3631.0,Aguardando aprovação do CEP,ANA LINA DE CARVALHO CUNHA SALES,07/04/2022 13:36,23 Dia(s) 21 Hr(s) 35 Min 32 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,preceptoria: analise da percepção da atuação dos profissionais de saúde em uma residência multiprofissional,3617.0,Aguardando aprovação do CEP,ANA LINA DE CARVALHO CUNHA SALES,07/06/2022 14:19,1 Dia(s) 2 Hr(s) 11 Min 25 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,complicações pós-operatórias em pacientes submetidos a cirurgia bariátrica e fatores associados,3593.0,Aguardando aprovação do CEP,ANA LINA DE CARVALHO CUNHA SALES,07/07/2022 14:32,1 Hr(s) 19 Min 26 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,a compreensão de familiares/cuidadores sobre cuidados paliativos e acolhimento familiar no serviço hospitalar do hu-ufpi,3589.0,Projeto aprovado,JOSE MARIA CORREIA LIMA E SILVA,01/09/2023 10:48,5 Dia(s) 17 Hr(s) 38 Min 54 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,processo de formação do serviço social em um programa de residência multiprofissional em saúde,3588.0,Projeto aprovado,JOSE MARIA CORREIA LIMA E SILVA,12/12/2022 08:33,4 Dia(s) 15 Hr(s) 18 Min 46 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,lesões por pressão em pacientes críticos durante a pandemia por covid-19,3575.0,Aguardando aprovação do CEP,ANA LINA DE CARVALHO CUNHA SALES,07/04/2022 13:34,23 Dia(s) 21 Hr(s) 34 Min 26 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,tecnologia educacional sobre a participação ativa do paciente no cuidado seguro: construção e validação,3505.0,Aguardando aprovação do CEP,ANA LINA DE CARVALHO CUNHA SALES,07/06/2022 14:18,1 Dia(s) 2 Hr(s) 9 Min 55 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,enfrentamento religioso/espiritual de familiares de pacientes internados em uma unidade de tratamento intensivo,3448.0,Aguardando aprovação do CEP,ANA LINA DE CARVALHO CUNHA SALES,14/07/2022 10:27:17,15 Hr(s) 26 Min 26 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,avaliação da qualidade de vida de pacientes com doenças inflamatórias intestinais em um hospital universitário,3414.0,Projeto aprovado,JOSE MARIA CORREIA LIMA E SILVA,18/01/2023 10:45:59,22 Hr(s) 51 Min 4 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,efetividade de intervenção educativa para prevenção lesões por pressão com base nos indicadores de qualidade,3341.0,Aguardando aprovação do CEP,ANA LINA DE CARVALHO CUNHA SALES,07/06/2022 14:20,1 Dia(s) 2 Hr(s) 12 Min 20 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,"estudo observacional brasileiro em crianças com ame 5q (sobre5): efetividade, segurança e análise econômica do uso do onasemnogene abeparvoveque (zolgensma®) com dados de mundo real.",4438.0,Aguardando aprovação do CEP,JOSE MARIA CORREIA LIMA E SILVA,11/04/2022 10:33,16 Hr(s) 37 Min 44 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,avaliação das infecções relacionadas à assistência à saúde por bactérias multirresistentes em um hospital universitário do nordeste,4392.0,Projeto aprovado,JOSE MARIA CORREIA LIMA E SILVA,25/01/2024 08:41:49,17 Hr(s) 24 Min 15 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,“estimulação do sistema his-purkinje versus estimulação biventricular na ressincronização cardíaca em pacientes com insuficiência cardíaca congestiva”,4284.0,Aguardando aprovação do CEP,ANA LINA DE CARVALHO CUNHA SALES,25/07/2022 14:34:56,1 Hr(s) 34 Min 30 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,marcadores inflamatórios e magnésio séricos em pacientes com migrânea - um estudo caso-controle.,4282.0,Aguardando aprovação do CEP,JOSE MARIA CORREIA LIMA E SILVA,11/04/2022 10:45,11 Dia(s) 23 Hr(s) 44 Min 20 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,análise de viabilidade econômico-financeira da ampliação de leitos de uti em um hospital universitário de média-alta complexidade,4224.0,Em ajuste para autorização do setor responsável,ANA LINA DE CARVALHO CUNHA SALES,21/07/2022 09:10:46,5 Dia(s) 23 Hr(s) 20 Min 17 Seg,Aguardando autorização do setor responsável,Solicitado ajustes
HU-UFPI,"ansiedade, depressão e risco de suicídio entre trabalhadores da saúde em tempos de pandemia da covid-19.",4171.0,Projeto aprovado,ANA LINA DE CARVALHO CUNHA SALES,09/08/2022 09:49,1 Dia(s) 13 Hr(s) 33 Min,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,estudo multicêntrico epidemiológico - registro de pacientes com doença de crohn e retocolite ulcerativa no brasil,4169.0,Projeto aprovado,ANA LINA DE CARVALHO CUNHA SALES,23/08/2022 07:51:39,46 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,um estudo do programa impacto mr - impacto do banho de clorexidina nas infecções relacionadas à assistência à saúde (iras) em pacientes internados em unidades de terapia intensiva adulto no brasil,4127.0,Projeto aprovado,JOSE MARIA CORREIA LIMA E SILVA,22/12/2022 08:24:06,1 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,estudo de coorte para avaliação de desfechos após cirurgias nos países da américa latina,4079.0,Aguardando aprovação do CEP,ANA LINA DE CARVALHO CUNHA SALES,25/07/2022 14:35:24,1 Hr(s) 34 Min 59 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,"protocolo de fase 2/3, randomizado, duplo cego, controlado por placebo e comparador ativo, de grupos paralelos, multicêntrico, para avaliar a eficácia e segurança do guselcumabe em participantes com doença de crohn moderada a gravemente ativa.",4063.0,Projeto aprovado,ANA LINA DE CARVALHO CUNHA SALES,27/10/2022 09:15:30,21 Hr(s) 20 Min 41 Seg,Aguardando avaliação da GEP,Projeto aprovado
