HU,Título do Projeto,Classificação Institucional da Pesquisa,Projeto envolve seres humanos,Delineamento do Estudo,Tipo de Estudo,É estudo multicêntrico,É projeto com co-participação,Estado do projeto,Tempo decorrido entre status,Tempo decorrido entre status.1
HU-UFPI,"DEPRESSÃO, ANSIEDADE E ESTRESSE EM ANESTESIOLOGISTAS DURANTE A PANDEMIA DE COVID-19 NO BRASIL",Pesquisa Acadêmica,Sim,Transversal,Ciências Sociais e Humanas e Aplicadas em Saúde,Sim,Sim,Projeto aprovado,156,187
HU-UFPI,DESENVOLVIMENTO DE UM SOFTWARE PARA GESTÃO DE FILA CIRURGICA ELETIVA EM HOSPITAL UNIVERSITÁRIO DO NORDESTE DESENVOLVIMENTO DE UM SOFTWARE PARA GESTÃO DE FILA CIRURGICA ELETIVA EM UM HOSPITAL UNIVERSITÁRIO DO NORDESTE,Desenvolvimento tecnológico,Sim,Pesquisa aplicada,Desenvolvimento/Avaliação,Não,Não,Projeto aprovado,55,78
HU-UFPI,DESENVOLVIMENTO E VALIDAÇÃO DE BUNDLE PARA CONTROLE DE PROBLEMAS RELACIONADOS A MEDICAMENTOS ASSOCIADOS À ANTIBIOTICOTERAPIA EM UM HOSPITAL UNIVERSITÁRIO,Pesquisa Acadêmica,Sim,Transversal,Desenvolvimento/Avaliação,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,DESFECHO DE PACIENTES COM COLANGITE AGUDA NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ: UM ESTUDO DE COORTE,Pesquisa Acadêmica,Sim,Coorte,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,DESFECHOS PÓS-OPERATÓRIOS DE DOENÇAS DA AORTA TORÁCICA EM HOSPITAL DE REFERÊNCIA NO ESTADO DO PIAUÍ,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,DISTÚRBIOS DO SONO EM PACIENTES ATENDIDOS NO AMBULATÓRIO DE CUIDADOS PALIATIVOS,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,180,222
HU-UFPI,DOENÇA ATEROSCLERÓTICA CORONARIANA: PAPEL DO COLESTEROL NÃO-HDL,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,98,137
HU-UFPI,DOR NA HISTEROSCOPIA DIAGNÓSTICA EM MULHERES COM SUSPEITA DE DOENÇAS ENDOMETRIAIS,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,EFEITOS DA LASERTERAPIA NO CONTROLE DA RADIODERMATITE,Pesquisa Acadêmica,Sim,Coorte,Observacional/Epidemiológico,Não,Não,Em ajuste pelo pesquisador,Pendente,Pendente
HU-UFPI,EFEITOS DA SUPLEMENTAÇÃO COM PROBIÓTICOS SOBRE OS PARÂMETROS CLÍNICOS DO TRATO GASTROINTESTINAL E QUALIDADE DE VIDA RELACIONADA A CONSTIPAÇÃO DE PACIENTES COM DOENÇA DE PARKINSON,Pesquisa Acadêmica,Sim,Caso-controle,Experimental/Clínico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,EFEITOS HEMODINÂMICOS DA ADMINISTRAÇÃO DE SULFATO DE MAGNÉSIO NA INDUÇÃO ANESTÉSICA DURANTE A LARINGOSCOPIA E INTUBAÇÃO OROTRAQUEAL,Pesquisa Acadêmica,Sim,Coorte,Experimental/Clínico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,EFETIVIDADE DE INTERVENÇÃO EDUCATIVA PARA PREVENÇÃO LESÕES POR PRESSÃO COM BASE NOS INDICADORES DE QUALIDADE,Pesquisa Acadêmica,Sim,Transversal,quase experimental com comparação antes e depois,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,Efetividade de Terapias Alternativas para Hanseníase em Pacientes Resistentes e ou com Reações Adversas ao Tratamento Padrão Preconizado pelo Ministério da Saúde,Pesquisa Acadêmica,Sim,Retrospectivo,Ciências Sociais e Humanas e Aplicadas em Saúde,Não,Não,Em ajuste pelo pesquisador,Pendente,Pendente
HU-UFPI,ENFRENTAMENTO RELIGIOSO/ESPIRITUAL DE FAMILIARES DE PACIENTES INTERNADOS EM UMA UNIDADE DE TRATAMENTO INTENSIVO,Pesquisa Acadêmica,Sim,Transversal,Ciências Sociais e Humanas e Aplicadas em Saúde,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,ENTRAVES À TERAPIA MEDICAMENTOSA EM AMBULATÓRIO DE SAÚDE MENTAL DO ESTADO DO PIAUÍ,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,Estado nutricional relativo ao selênio e marcadores de estresse oxidativo em pacientes com doenças inflamatórias intestinais,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,Estimulação Cardíaca e Estilo de Vida,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Sim,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,“ESTIMULAÇÃO DO SISTEMA HIS-PURKINJE VERSUS ESTIMULAÇÃO BIVENTRICULAR NA RESSINCRONIZAÇÃO CARDÍACA EM PACIENTES COM INSUFICIÊNCIA CARDÍACA CONGESTIVA”,Pesquisa Acadêmica,Sim,Coorte,Experimental/Clínico,Sim,Sim,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,ESTUDO CLÍNICO-EPIDEMIOLÓGICO DE FIBROMIALGIA NO AMBULATÓRIO DE REUMATOLOGIA DE UM HOSPITAL UNIVERSITÁRIO NO PIAUÍ,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,"ESTUDO COMPARATIVO ENTRE A MISTURA ANESTÉSICA LIDOCAÍNA 1% E BUPIVACAÍNA 0,25% COM BUPIVACAÍNA 0,5% PURA PARA O BLOQUEIO OFTÁLMICO PERIBULBAR EM PACIENTES QUE SERÃO SUBMETIDOS A CIRURGIA DE CATARATA",Pesquisa Acadêmica,Sim,ENSAIO CLÍNICO,Experimental/Clínico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,Estudo de Coorte para Avaliação de Desfechos após Cirurgias nos países da América Latina,estudo de coorte,Sim,Coorte,Experimental/Clínico,Sim,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,ESTUDO DE PREDITORES PRECOCES DE CARDIOTOXICIDADE DECORRENTE DO TRATAMENTO DO CÂNCER DE MAMA,Pesquisa Acadêmica,Sim,Coorte,Observacional/Epidemiológico,Não,Sim,Em cadastramento,Pendente,Pendente
HU-UFPI,ESTUDO DE PREDITORES PRECOCES DE CARDIOTOXICIDADE DECORRENTE DO TRATAMENTO DO CÂNCER DE MAMA,Pesquisa Acadêmica,Sim,Coorte,Observacional/Epidemiológico,Não,Sim,Em ajuste pelo pesquisador,Pendente,Pendente
HU-UFPI,ESTUDO DE VIDA REAL: TRATAMENTO DAS DOENÇAS INFLAMATÓRIAS INTESTINAIS COM VEDOLIZUMABE,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,ESTUDO MULTICÊNTRICO EPIDEMIOLÓGICO - REGISTRO DE PACIENTES COM DOENÇA DE CROHN E RETOCOLITE ULCERATIVA NO BRASIL,Desenvolvimento tecnológico,Sim,Transversal,Observacional/Epidemiológico,Sim,Sim,Projeto aprovado,29,42
HU-UFPI,"Estudo Observacional Brasileiro em crianças com AME 5q (SOBRE5): efetividade, segurança e análise econômica do uso do onasemnogene abeparvoveque (Zolgensma®) com dados de mundo real.",Desenvolvimento tecnológico,Sim,Coorte,Ciências Sociais e Humanas e Aplicadas em Saúde,Sim,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,"Estudo Randomizado, Duplo-cego, Controlado por Placebo, de Grupos Paralelos, Multicêntrico para Avaliar a Eficácia e a Segurança da Terapia de Indução Subcutânea com Guselcumabe em Participantes com Doença de Crohn Moderada a Severamente Ativa; CNTO1959CRD3004",Pesquisa Clínica Multicêntrica,Sim,"Multicêntrico, prospectivo e randomizado.",Experimental/Clínico,Sim,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,Estudo retrospectivo e prospectivo sobre as características epidemiológicas e clínicas de uma coorte de pacientes com doenças inflamatórias intestinais no Hospital Universitário da Universidade Federal do Piauí.,estudo de coorte,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,422,465
HU-UFPI,Estudo Rosa dos Ventos: Diferenças Regionais nas Características Clínicas e no Tratamento da Insuficiência Cardíaca Crônica no Brasil.,Pesquisa Acadêmica,Sim,Coorte,Observacional/Epidemiológico,Sim,Sim,Projeto aprovado,16,118
HU-UFPI,EVENTOS CARDIOVASCULARES EM PACIENTES INTERNADOS COM COVID-19 EM UNIDADE DE TERAPIA INTENSIVA: UM ESTUDO OBSERVACIONAL RETROSPECTIVO,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,141,197
HU-UFPI,EVENTOS CARDIOVASCULARES EM PACIENTES INTERNADOS COM COVID-19 EM UNIDADE DE TERAPIA INTENSIVA: UM ESTUDO OBSERVACIONAL RETROSPECTIVO,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Em cadastramento,Pendente,Pendente
HU-UFPI,EVOLUÇÃO DE IDOSOS COM INJÚRIA RENAL AGUDA INTERNADOS EM UNIDADE DE TERAPIA INTENSIVA DE HOSPITAL TERCIÁRIO,Pesquisa Acadêmica,Sim,Coorte,Observacional/Epidemiológico,Não,Não,Projeto aprovado,44,78
HU-UFPI,EXPRESSÕES DA QUESTÃO SOCIAL NA SAÚDE E O TRABALHO DO(A) ASSISTENTE SOCIAL NO ÂMBITO HOSPITALAR EM TERESINA-PI NA PANDEMIA DA COVID-19,Pesquisa Acadêmica,Sim,ESTUDO DE CAMPO COM COMPLEMENTO BIBLIOGRAFICO,Ciências Sociais e Humanas e Aplicadas em Saúde,Não,Não,Em cadastramento,Pendente,Pendente
HU-UFPI,“EXPRESSÕES DA QUESTÃO SOCIAL NA SAÚDE E O TRABALHO DO(A) ASSISTENTE SOCIAL NO ÂMBITO HOSPITALAR NA PANDEMIA DA COVID-19 EM TERESINA -PI”,Pesquisa Acadêmica,Sim,Transversal,Ciências Sociais e Humanas e Aplicadas em Saúde,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,FATORES DE RISCO E EVENTOS CARDIOVASCULARES EM PACIENTES COM LÚPUS ERITEMATOSO SISTÊMICO ATENDIDOS EM HOSPITAL TERCIÁRIO,Pesquisa Acadêmica,Sim,Coorte,Observacional/Epidemiológico,Não,Não,Projeto aprovado,84,112
HU-UFPI,Fatores que concorrem para a sustentabilidade de inovações em saúde ligados à digitalização: experiências de Hospitais Universitários,Pesquisa Acadêmica,Sim,Estudo de caso,Ciências Sociais e Humanas e Aplicadas em Saúde,Sim,Não,Em ajuste pelo pesquisador,Pendente,Pendente
HU-UFPI,Gameterapia Aplicada à Reabilitação pós Acidente Vascular Cerebral,Desenvolvimento tecnológico,Sim,Transversal,Experimental/Clínico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,GAMETERAPIA PARA AUXÍLIO EM TRATAMENTOS DE REABILITAÇÃO DOS MÚSCULOS DA MASTIGAÇÃO E MÍMICA FACIAL.,Desenvolvimento tecnológico,Sim,Transversal,Desenvolvimento/Avaliação,Não,Não,Projeto aprovado,77,119
HU-UFPI,Gameterapia para auxílio em tratamentos de reabilitação respiratória,Desenvolvimento tecnológico,Sim,Caso-controle,Experimental/Clínico,Não,Não,Projeto aprovado,127,428
HU-UFPI,IMPACTO DE MINERAIS EM DISTÚRBIOS ENDÓCRINO-METABÓLICOS,Pesquisa Acadêmica,Sim,Transversal,Experimental,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,IMPACTOS DO ATRASO DA INTERNAÇÃO NO TRATAMENTO DOS PACIENTES IDOSOS COM FRATURA DE QUADRIL: ESTUDO DE CASO NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ (HU-UFPI),Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,59,87
HU-UFPI,IMPLANTAÇÃO DE TERAPIA SEQUENCIAL ORAL DE ANTIMICROBIANOS EM HOSPITAL UNIVERSITÁRIO,Pesquisa Acadêmica,Sim,Estudo de Intervenção,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,ÍNDICE DE ADIPOSIDADE VISCERAL EM MULHERES COM CÂNCER DE MAMA PÓS-QUIMIOTERAPIA,Pesquisa Acadêmica,Sim,Estudo clínico longitudinal,Observacional/Epidemiológico,Não,Não,Em ajuste pelo pesquisador,Pendente,Pendente
HU-UFPI,INFECÇÃO DE SÍTIO CIRÚRGICO NO HU-UFPI,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Em ajuste para autorização do setor responsável,Pendente,Pendente
HU-UFPI,Influência das características clínico-epidemiológicas e de marcadores bioquímicos séricos no desfecho das cirurgias para tratamento do Traumatismo Raquimedular (TRM),Pesquisa Acadêmica,Sim,Coorte,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,INJÚRIA RENAL AGUDA NO TRANS E PÓS-OPERATÓRIO DE CIRURGIA NASAL ENDOSCÓPICA FUNCIONAL E ESTÉTICA EM UM HOSPITAL UNIVERSITÁRIO,Pesquisa Acadêmica,Sim,Estudo longitudinal prospectivo,Desenvolvimento/Avaliação,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,INJÚRIA RENAL AGUDA NO TRANS E PÓS-OPERATÓRIO DE CIRURGIA NASAL ENDOSCÓPICA FUNCIONAL E ESTÉTICA EM UM HOSPITAL UNIVERSITÁRIO,Pesquisa Acadêmica,Sim,Estudo longitudinal prospectivo,De caráter descritivo e quantitativo.,Não,Não,Em ajuste pelo pesquisador,Pendente,Pendente
HU-UFPI,LESÕES POR PRESSÃO EM PACIENTES CRÍTICOS DURANTE A PANDEMIA POR COVID-19,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,Levantamento Epidemiológico de complicações pós-cirúrgicas em pacientes com traumas da face no Hospital Universitário da Universidade Federal do Piau´´i,Pesquisa Acadêmica,Não,Transversal,Observacional/Epidemiológico,Não,Não,Em ajuste pelo pesquisador,,Pendente
HU-UFPI,Manifestações ungueais de doenças sistêmicas em pacientes internados no HU/UFPI,Pesquisa Acadêmica,Sim,Estudo de caso,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,MARCADORES INFLAMATÓRIOS E MAGNÉSIO SÉRICOS EM PACIENTES COM MIGRÂNEA - UM ESTUDO CASO-CONTROLE.,Pesquisa Acadêmica,Sim,Caso-controle,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,MODELO DE PRESCRIÇÃO MÉDICA PARA TERAPIA EMPÍRICA ANTIMICROBIANA,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Em cadastramento,Pendente,Pendente
HU-UFPI,NÍVEL DE CONHECIMENTO SOBRE GLAUCOMA PRIMÁRIO DE ÂNGULO ABERTO ENTRE ESTUDANTES DE MEDICINA DA UNIVERSIDADE FEDERAL DO PIAUÍ,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,"O TRABALHO DO/A ASSISTENTE SOCIAL EM EQUIPE MULTIDISCIPLINAR DE CUIDADOS PALIATIVOS DE UM HOSPITAL UNIVERSITÁRIO, EM TERESINA – PI: UM ESTUDO SOB A ÓTICA DOS PROFISSIONAIS DE SERVIÇO SOCIAL",Pesquisa Acadêmica,Sim,Transversal,ciências sociais aplicadas,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,O USO DO RETALHO MICROCIRÚRGICO ANTEROLATERAL DA COXA EM RECONSTRUÇÃO PÓS-MAXILECTOMIA: SÉRIE DE CASOS DO SERVIÇO DE CIRURGIA PLÁSTICA RECONSTRUTORA E MICROCIRURGIA DO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ,Pesquisa Acadêmica,Sim,Estudo de caso,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PERFIL CLÍNICO E EPIDEMIOLÓGICO DOS CASOS DE COVID -19 EM UM HOSPITAL UNIVERSITÁRIO DO NORDESTE,Pesquisa Acadêmica,Sim,Descritivo e retrospectivo,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PERFIL CLÍNICO E EPIDEMIOLÓGICOS DOS PACIENTES INTERNADOS NA ENFERMARIA DE DERMATOLOGIA DO HOSPITAL UNIVERSITÁRIO DE TERESINA NO PERÍODO DE 2015 A 2021,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,114,137
HU-UFPI,PERFIL CLÍNICO E EPIDEMIOLÓGICOS DOS PACIENTES INTERNADOS NA ENFERMARIA DE DERMATOLOGIA DO HOSPITAL UNIVERSITÁRIO DE TERESINA NO PERÍODO DE 2015 A 2021,Desenvolvimento tecnológico,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Em cadastramento,Pendente,Pendente
HU-UFPI,PERFIL CLÍNICO-EPIDEMIOLÓGICO DE PACIENTES COM DEMÊNCIA ATENDIDOS NO HOSPITAL UNIVERSITÁRIO DO PIAUÌ,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PERFIL CLÍNICO-EPIDEMIOLÓGICO DOS PACIENTES COM TROMBOCITOPENIA IMUNE PRIMÁRIA TRATADOS NO HOSPITAL UNIVERSITÁRIO DO PIAUÍ,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,76,116
HU-UFPI,PERFIL CLÍNICO-EPIDEMIOLÓGICO DOS PACIENTES INTERNADOS EM HOSPITAL UNIVERSITÁRIO AVALIADOS EM INTERCONSULTA PELA DERMATOLOGIA: A IMPORTÂNCIA DO DERMATOLOGISTA NO AMBIENTE HOSPITALAR,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,43,90
HU-UFPI,PERFIL CLÍNICO E TERAPÊUTICO DOS PACIENTES COM HIPERTIREOIDISMO ATENDIDOS NO AMBULATÓRIO DE ENDOCRINOLOGIA DE UM HOSPITAL UNIVERSITÁRIO,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Em ajuste pelo pesquisador,Pendente,Pendente
HU-UFPI,PERFIL CLÍNICO E TERAPÊUTICO DOS PACIENTES COM HIPERTIREOIDISMO ATENDIDOS NO AMBULATÓRIO DE ENDOCRINOLOGIA DE UM HOSPITAL UNIVERSITÁRIO,Desenvolvimento tecnológico,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PERFIL DAS BIÓPSIA RENAIS DOS PORTADORES DE NEFRITE LÚPICA E CORRELAÇÕES CLÍNICO-EPIDEMIOLÓGICAS,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,“PERFIL DE PACIENTES ATENDIDOS EM AMBULATÓRIO DE GERIATRIA DE UM HOSPITAL UNIVERSITÁRIO”,Pesquisa Acadêmica,Sim,Transversal,Ciências Sociais e Humanas e Aplicadas em Saúde,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PERFIL DE SANGRAMENTO ANTES E 6 MESES APÓS A INSERÇÃO DO SISTEMA INTRAUTERINO LIBERADOR DE LEVONORGESTREL (SIU-LNG) EM MULHERES COM SANGRAMENTO UTERINO ANORMAL (SUA) NO AMBITO DO SISTEMA ÚNICO DE SAÚDE (SUS),Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PERFIL DOS PACIENTES COM NEFRITE LÚPICA SUBMETIDOS À PULSOTERAPIA NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ DURANTE A PANDEMIA DE COVID-19,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,49,130
HU-UFPI,PERFIL EPIDEMIOLÓGICO E CLÍNICO DOS PACIENTE COM TRANSTORNO BIPOLAR ATENDIDOS EM UM AMBULATÓRIO DE SAÚDE MENTAL,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PERFIL HISTOPATOLÓGICO DAS BIÓPSIAS CUTÂNEAS REALIZADAS NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ NO PERÍODO DE JANEIRO A ABRIL DE 2023.,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PERFIL LIPÍDICO E RISCO CARDIOVASCULAR DE PACIENTES COM NEFRITE LÚPICA EM UM HOSPITAL UNIVERSITÁRIO DO PIAUÍ,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PERFIL MICROBIOLÓGICO E RESISTÊNCIA A ANTIMICROBIANOS EM UNIDADE DE TERAPIA INTENSIVA DE HOSPITAL TERCIÁRIO,Pesquisa Acadêmica,Sim,Transversal,,Não,Não,Em cadastramento,Pendente,Pendente
HU-UFPI,"Perfil sociodemográfico dos indivíduos que cometeram suicídio no Piauí antes e no decorrer da pandemia por COVID-19, nos anos de 2011 a 2021",Pesquisa Acadêmica,Não,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,,9
HU-UFPI,PRECEPTORIA: ANALISE DA PERCEPÇÃO DA ATUAÇÃO DOS PROFISSIONAIS DE SAUDE EM UMA RESIDENCIA MULTIPROFISSIONAL .,Pesquisa Acadêmica,Sim,Transversal,Desenvolvimento/Avaliação,Não,Não,Em cadastramento,Pendente,Pendente
HU-UFPI,PRECEPTORIA: ANALISE DA PERCEPÇÃO DA ATUAÇÃO DOS PROFISSIONAIS DE SAÚDE EM UMA RESIDÊNCIA MULTIPROFISSIONAL,Pesquisa Acadêmica,Sim,Transversal,Desenvolvimento/Avaliação,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PREVALÊNCIA DE CEFALEIA EM PACIENTES PORTADORES DE FIBROMIALGIA ATENDIDOS EM UM HOSPITAL UNIVERSITÁRIO,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PROCESSO DE FORMAÇÃO DO SERVIÇO SOCIAL EM UM PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM SAÚDE,Pesquisa Acadêmica,Sim,Pesquisa exploratória,Ciências Sociais e Humanas e Aplicadas em Saúde,Não,Não,Projeto aprovado,158,198
HU-UFPI,Profilaxia antibiótica para endocardite infeciosa relacionada a procedimentos odontológicos: análise bibliométrica,Pesquisa Acadêmica,Não,Análise bibliométrica,Desenvolvimento/Avaliação,Não,Não,Em cadastramento,,Pendente
HU-UFPI,"Protocolo de fase 2/3, randomizado, duplo cego, controlado por placebo e comparador ativo, de grupos paralelos, multicêntrico, para avaliar a eficácia e segurança do guselcumabe em participantes com doença de Crohn moderada a gravemente ativa.",Desenvolvimento tecnológico,Sim,Coorte,"Protocolo de fase 2/3, randomizado, duplo cego.",Sim,Não,Projeto aprovado,90,115
HU-UFPI,PSEUDOMIXOMA PERITONEAL: PRINCIPAIS ACHADOS TOMOGRÁFICOS E DESFECHOS CLÍNICOS.,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,QUALIDADE DE VIDA DE PACIENTES COM INSUFICIÊNCIA MITRAL PRIMÁRIA SUBMETIDOS A PROCEDIMENTO CIRÚRGICO NO HU-UFPI,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,QUALIDADE DE VIDA DE PACIENTES COM INSUFICIÊNCIA MITRAL PRIMÁRIA SUBMETIDOS A PROCEDIMENTO CIRÚRGICO NO HU-UFPI,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Em ajuste pelo pesquisador,Pendente,Pendente
HU-UFPI,RELAÇÃO ENTRE ADICÇÃO AOS SMARTPHONES E O NÍVEL DE COMPETÊNCIA DE COMUNICAÇÃO INTERPESSOAL EM ENFERMEIROS DE INSTITUIÇÕES HOSPITALARES,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Em ajuste pelo pesquisador,Pendente,Pendente
HU-UFPI,RELAÇÃO ENTRE A GRAVIDADE DA ARTROSE DO QUADRIL E O POSICIONAMENTO DO COMPONENTE ACETABULAR EM PACIENTES SUBMETIDOS A ARTROPLASTIA TOTAL DO QUADRIL,Pesquisa Acadêmica,Sim,Transversal,Desenvolvimento/Avaliação,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,"RELAÇÃO ENTRE GRAVIDADE DA COXARTROSE, ANTEVERSÃO E INCLINAÇÃO DO COMPONENTE ACETABULAR EM PACIENTES SUBMETIDOS A ARTROPLASTIA TOTAL DO QUADRIL NO HU - UFPI",Pesquisa Acadêmica,Não,Transversal,Desenvolvimento/Avaliação,Não,Não,Projeto aprovado,,49
HU-UFPI,RELAÇÃO ENTRE PARÂMETROS CIRURGICOS DA FACOEMULSIFICAÇAO E ESPESSURA MACULAR AVALIADA POR TOMOGRAFIA DE COERÊNCIA OPTICA,Pesquisa Acadêmica,Sim,"Longitudinal, prospectivo, quantitativo",Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,"RELAÇÃO INTERPESSOAL, BEM-ESTAR E SATISFAÇÃO COM OS CUIDADOS DE ENFERMAGEM DE PACIENTES NO AMBIENTE HOSPITALAR",Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Em ajuste para autorização do setor responsável,Pendente,Pendente
HU-UFPI,Repercussões da Covid 19 sobre a Hanseníase no estado do Piauí,Pesquisa Acadêmica,Não,Retrospectivo,Observacional/Epidemiológico,Não,Não,Projeto aprovado,,91
